,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0
3575,3575,-0.4211453360019606,-0.4,1,436.0,673.0,1.0,1031.0,1,0.9748965891808123
3576,3576,0.24229181171946523,0.2,0,460.0,750.0,0.0,1370.0,1,0.5744770961780966
3577,3577,-0.3059343449542513,-0.3,1,252.0,578.0,1.0,520.0,1,0.7004710712603075
3578,3578,0.012859432092288348,0.0,0,291.0,775.0,1.0,2824.0,0,0.3478723547360957
3579,3579,0.11051448711916012,0.1,0,484.0,918.0,0.0,1848.0,1,0.4600806473815411
3580,3580,0.7922482322322488,0.8,0,463.0,824.0,0.0,553.0,1,0.6810308943793054
3581,3581,-0.1960787866212348,-0.2,1,496.0,949.0,1.0,365.0,1,0.8702974579266471
3582,3582,0.2133052761666292,0.2,0,339.0,799.0,0.0,682.0,1,0.2443977967061331
3583,3583,0.7437347421794165,0.7,0,283.0,821.0,0.0,516.0,1,0.2898649571318703
3584,3584,0.8332685907417825,0.8,0,367.0,954.0,0.0,669.0,1,0.22611594891704273
3585,3585,-0.7656022403781302,-0.8,1,370.0,584.0,1.0,1646.0,1,0.2145485603694406
3586,3586,-0.545682438769167,-0.5,1,498.0,918.0,1.0,354.0,1,0.4517882313866599
3587,3587,-0.7339746976528481,-0.7,1,487.0,801.0,1.0,572.0,1,0.23950315564932448
3588,3588,-0.3457114294621988,-0.3,1,251.0,702.0,1.0,837.0,1,0.5066819168571494
3589,3589,-0.22982567646446994,-0.2,1,384.0,746.0,1.0,2240.0,1,0.28635820846619936
3590,3590,-0.8332881427216923,-0.8,1,490.0,684.0,1.0,446.0,1,0.7810945825408612
3591,3591,-0.16846962475499971,-0.2,1,351.0,640.0,1.0,1239.0,1,0.8080684957182037
3592,3592,-0.5922195309301461,-0.6,1,417.0,963.0,1.0,710.0,1,0.24409964508285242
3593,3593,0.31627333204576447,0.3,0,425.0,803.0,0.0,1372.0,1,0.45046251506483637
3594,3594,0.05582394508133737,0.1,0,392.0,560.0,0.0,1998.0,1,0.6249207359820945
3595,3595,0.637513666979084,0.6,0,439.0,945.0,0.0,476.0,1,0.5576295081470767
3596,3596,-0.08702751673176534,-0.1,1,323.0,594.0,1.0,4083.0,1,0.3181075299688054
3597,3597,0.023813421916615285,0.0,0,294.0,930.0,0.0,746.0,1,0.40366717594662704
3598,3598,0.0002926545656085633,0.0,0,478.0,529.0,1.0,1863.0,0,0.7857174639560996
3599,3599,-0.013963759602987125,-0.0,1,368.0,845.0,1.0,2837.0,1,0.32851285847283473
3600,3600,-0.5765326026664936,-0.6,1,363.0,567.0,1.0,2120.0,1,0.2020372920583639
3601,3601,0.6181889547899637,0.6,0,416.0,938.0,0.0,826.0,1,0.4287387280021261
3602,3602,0.13710311670888853,0.1,0,498.0,710.0,0.0,1312.0,1,0.8564086752436931
3603,3603,0.38396847645392995,0.4,0,421.0,508.0,0.0,1101.0,1,0.3004420044330866
3604,3604,-0.06374678932333055,-0.1,1,286.0,875.0,1.0,559.0,1,0.5059740718659892
3605,3605,-0.019088075844288843,-0.0,1,257.0,614.0,0.0,2959.0,0,0.15432572960508384
3606,3606,-0.955667119051786,-1.0,1,430.0,501.0,1.0,939.0,1,0.6931273128597756
3607,3607,-0.15950823963937388,-0.2,1,368.0,878.0,1.0,1814.0,1,0.7671739589779768
3608,3608,-0.20153028452381738,-0.2,1,275.0,654.0,1.0,2061.0,1,0.7134184795982277
3609,3609,-0.13087148830789852,-0.1,1,257.0,571.0,1.0,2832.0,1,0.11444544517745052
3610,3610,0.11840749714350673,0.1,0,368.0,853.0,0.0,3369.0,1,0.2833285766253086
3611,3611,0.8747448426346218,0.9,0,319.0,755.0,0.0,446.0,1,0.4232414317922373
3612,3612,0.24871842566769287,0.2,0,264.0,833.0,0.0,863.0,1,0.808076023177196
3613,3613,0.07044625737683363,0.1,0,389.0,748.0,0.0,3213.0,1,0.8022114922550084
3614,3614,0.5199325212117638,0.5,0,385.0,883.0,0.0,1032.0,1,0.397010854182659
3615,3615,0.723000822666543,0.7,0,394.0,984.0,0.0,312.0,1,0.9099708974727084
3616,3616,0.5245668766976272,0.5,0,415.0,998.0,0.0,1907.0,1,0.3008619049729971
3617,3617,-0.2070222363222458,-0.2,1,420.0,866.0,1.0,714.0,1,0.6174302368906465
3618,3618,-0.48639072362603075,-0.5,1,346.0,709.0,1.0,885.0,1,0.9173368472281
3619,3619,0.9224224338096072,0.9,0,312.0,781.0,0.0,567.0,1,0.6924005852596593
3620,3620,-0.18505054192759918,-0.2,1,306.0,651.0,1.0,4043.0,1,0.32679604349784763
3621,3621,-0.760462212138795,-0.8,1,332.0,546.0,1.0,832.0,1,0.4897518131493386
3622,3622,0.8399031611198675,0.8,0,332.0,528.0,0.0,500.0,1,0.5822365320766337
3623,3623,0.6597156799040598,0.7,0,276.0,807.0,0.0,207.0,1,0.9953292234282483
3624,3624,-0.7763712850832523,-0.8,1,281.0,852.0,1.0,1247.0,1,0.34276448516638336
3625,3625,0.10278772313938145,0.1,0,335.0,822.0,0.0,3283.0,1,0.25800651199776864
3626,3626,0.7758100642098491,0.8,0,389.0,595.0,0.0,1006.0,1,0.41027455848107974
3627,3627,-0.15218121773923055,-0.2,1,317.0,924.0,1.0,1249.0,1,0.8252506642123596
3628,3628,0.2418196831986963,0.2,0,451.0,850.0,0.0,2109.0,1,0.8897113728044457
3629,3629,-0.23304670622599377,-0.2,1,251.0,990.0,1.0,1729.0,1,0.3372559722463394
3630,3630,-0.9411111483906929,-0.9,1,254.0,623.0,1.0,973.0,1,0.23984307560307688
3631,3631,0.053871893589760855,0.1,0,477.0,565.0,0.0,3958.0,1,0.44641472675851
3632,3632,0.46324785264514423,0.5,0,302.0,693.0,0.0,595.0,1,0.23753057426401697
3633,3633,0.3408093723769907,0.3,0,323.0,872.0,0.0,2565.0,1,0.1900798397675701
3634,3634,0.779306579892064,0.8,0,493.0,822.0,0.0,885.0,1,0.42293944999244415
3635,3635,0.30585757377574896,0.3,0,413.0,557.0,0.0,980.0,1,0.5887504171110566
3636,3636,0.9775696586452127,1.0,0,289.0,732.0,0.0,499.0,1,0.5798308116015477
3637,3637,-0.5147070408056071,-0.5,1,365.0,792.0,1.0,443.0,1,0.5022151613262391
3638,3638,0.9802060567756836,1.0,0,433.0,668.0,0.0,499.0,1,0.2120040634608582
3639,3639,0.5414665188958321,0.5,0,350.0,508.0,0.0,702.0,1,0.7952922505575929
3640,3640,-0.10534760166285251,-0.1,1,264.0,618.0,1.0,1768.0,1,0.3376654530307139
3641,3641,-0.513454448036639,-0.5,1,407.0,601.0,1.0,2602.0,1,0.17915272716177744
3642,3642,-0.5246612030188387,-0.5,1,415.0,891.0,1.0,754.0,1,0.3371910666282355
3643,3643,0.9187792678238356,0.9,0,263.0,960.0,0.0,457.0,1,0.7789667132491558
3644,3644,-0.6271986552378155,-0.6,1,330.0,522.0,1.0,548.0,1,0.5785142123455207
3645,3645,-0.7933759655910284,-0.8,1,350.0,875.0,1.0,465.0,1,0.5701568968959677
3646,3646,-0.18338403256856184,-0.2,1,414.0,870.0,1.0,2136.0,1,0.8263077265828244
3647,3647,0.7376508039884853,0.7,0,480.0,618.0,0.0,442.0,1,0.2907953758861995
3648,3648,0.6708779297949603,0.7,0,447.0,903.0,0.0,570.0,1,0.8430626562400605
3649,3649,-0.22342419311534223,-0.2,1,383.0,514.0,1.0,1803.0,1,0.7295251209677132
3650,3650,0.06147670101771374,0.1,0,337.0,736.0,1.0,3927.0,0,0.7882701004490789
3651,3651,-0.3738687564931502,-0.4,1,291.0,635.0,1.0,394.0,1,0.25318206234293605
3652,3652,0.17575149531753143,0.2,0,395.0,674.0,1.0,1331.0,0,0.22614176168093458
3653,3653,0.5818371655394787,0.6,0,409.0,524.0,0.0,617.0,1,0.8647059490037342
3654,3654,-0.9694119680006161,-1.0,1,304.0,834.0,1.0,1152.0,1,0.8076403346835704
3655,3655,0.6264443400348034,0.6,0,303.0,731.0,0.0,586.0,1,0.4657278027285072
3656,3656,0.6840882466633815,0.7,0,335.0,718.0,0.0,887.0,1,0.16951553573101932
3657,3657,-0.9182180264111746,-0.9,1,436.0,580.0,1.0,324.0,1,0.9964036874312029
3658,3658,0.4406542834281313,0.4,0,351.0,685.0,0.0,1114.0,1,0.22923276355884017
3659,3659,0.5715086539894696,0.6,0,420.0,951.0,0.0,669.0,1,0.930828441513642
3660,3660,0.9429499869858764,0.9,0,294.0,631.0,0.0,445.0,1,0.22336906488109726
3661,3661,-0.5029655144300955,-0.5,1,265.0,714.0,1.0,481.0,1,0.7449177301932993
3662,3662,-0.8520943768274614,-0.9,1,418.0,582.0,1.0,1100.0,1,0.11858475406415336
3663,3663,0.168385450675141,0.2,0,485.0,604.0,1.0,3911.0,0,0.7058173053147656
3664,3664,-0.5633095832390842,-0.6,1,385.0,793.0,1.0,472.0,1,0.6979220492511243
3665,3665,0.055111173076695774,0.1,0,275.0,933.0,0.0,3792.0,1,0.7138333852380101
3666,3666,0.7527050514271607,0.8,0,316.0,750.0,0.0,494.0,1,0.5042201555389028
3667,3667,0.7206042354768853,0.7,0,420.0,719.0,0.0,591.0,1,0.5487849013723602
3668,3668,0.7198837518326122,0.7,0,313.0,975.0,0.0,452.0,1,0.7678857075060967
3669,3669,-0.4202670210475288,-0.4,1,402.0,504.0,1.0,4094.0,1,0.13022564752182234
3670,3670,0.05340191120957649,0.1,0,311.0,886.0,1.0,3463.0,0,0.23174802990712598
3671,3671,-0.8761333246031149,-0.9,1,490.0,557.0,1.0,473.0,1,0.9151805939278502
3672,3672,0.3219504919433689,0.3,0,364.0,876.0,0.0,460.0,1,0.6761493099353647
3673,3673,0.28164979699194004,0.3,0,385.0,792.0,0.0,1133.0,1,0.9717441095920684
3674,3674,-0.6236154190392267,-0.6,1,498.0,822.0,1.0,320.0,1,0.7629870521971867
3675,3675,-0.4529677755519106,-0.5,1,446.0,653.0,1.0,841.0,1,0.17675124924360797
3676,3676,-0.19786680520190902,-0.2,1,403.0,786.0,1.0,3811.0,1,0.2291667379067227
3677,3677,0.2832281321187067,0.3,0,419.0,800.0,0.0,1071.0,1,0.9299399839122825
3678,3678,0.1316217351611111,0.1,0,473.0,683.0,1.0,3844.0,0,0.3924077129321797
3679,3679,0.3580326224316701,0.4,0,436.0,770.0,0.0,794.0,1,0.21585566168755477
3680,3680,-0.8199691281783239,-0.8,1,407.0,840.0,1.0,1063.0,1,0.45779185239060516
3681,3681,-0.21543760512184051,-0.2,1,309.0,706.0,1.0,1225.0,1,0.6471151304224446
3682,3682,-0.9781277176311116,-1.0,1,380.0,628.0,1.0,1352.0,1,0.5023347988928161
3683,3683,0.9467303222965828,0.9,0,426.0,911.0,0.0,503.0,1,0.8900428647162267
3684,3684,-0.23803448769733238,-0.2,1,314.0,751.0,1.0,995.0,1,0.3636988634862741
3685,3685,0.2221846509393266,0.2,0,252.0,581.0,0.0,987.0,1,0.6369250230072118
3686,3686,-0.7701627331950596,-0.8,1,325.0,916.0,1.0,1059.0,1,0.3566129312778443
3687,3687,0.8419098924965052,0.8,0,483.0,640.0,0.0,357.0,1,0.6230652649288332
3688,3688,-0.13689607481753163,-0.1,1,259.0,743.0,1.0,1818.0,1,0.5402785969958095
3689,3689,0.37719679029056974,0.4,0,402.0,829.0,0.0,1039.0,1,0.18846311396894788
3690,3690,0.4524545598866092,0.5,0,356.0,849.0,0.0,555.0,1,0.8016515753229153
3691,3691,-0.22701802029102058,-0.2,1,278.0,700.0,1.0,1842.0,1,0.35325063790965106
3692,3692,-0.09499973105667348,-0.1,1,318.0,938.0,0.0,2274.0,0,0.4246671342392224
3693,3693,0.1964479321633128,0.2,0,257.0,776.0,0.0,587.0,1,0.3884684405786135
3694,3694,-0.32398631750682805,-0.3,1,361.0,848.0,1.0,611.0,1,0.43442081113496167
3695,3695,0.42212699271312837,0.4,0,471.0,540.0,0.0,869.0,1,0.5378809383736035
3696,3696,0.7232713674064295,0.7,0,437.0,771.0,0.0,522.0,1,0.9839001404787959
3697,3697,0.41144075046294426,0.4,0,309.0,897.0,1.0,814.0,0,0.9411372510449677
3698,3698,0.8734332894146737,0.9,0,476.0,973.0,0.0,471.0,1,0.9714214288193512
3699,3699,0.08990282753681389,0.1,0,333.0,866.0,0.0,3801.0,1,0.3124776869303393
3700,3700,0.7420098706309632,0.7,0,455.0,725.0,0.0,1270.0,1,0.45362518455086587
3701,3701,-0.5235872166489968,-0.5,1,270.0,854.0,1.0,666.0,1,0.894625226589864
3702,3702,0.7463941722882987,0.7,0,430.0,636.0,0.0,624.0,1,0.21727505995466306
3703,3703,-0.7830164020849777,-0.8,1,368.0,767.0,1.0,845.0,1,0.7273760956433197
3704,3704,0.8980485138981631,0.9,0,369.0,594.0,0.0,667.0,1,0.13127910918925093
3705,3705,-0.11924246189258292,-0.1,1,281.0,678.0,1.0,1061.0,1,0.9047758517645101
3706,3706,-0.9065256122138736,-0.9,1,399.0,636.0,1.0,765.0,1,0.6596096379406186
3707,3707,-0.08565215559489059,-0.1,1,443.0,523.0,1.0,1074.0,1,0.8218570611862569
3708,3708,0.28368640652533306,0.3,0,466.0,821.0,0.0,1833.0,1,0.5554809447848339
3709,3709,-0.9032693400974181,-0.9,1,286.0,871.0,1.0,1363.0,1,0.2800413458146087
3710,3710,-0.23753254487610276,-0.2,1,423.0,545.0,1.0,522.0,1,0.8539086625611629
3711,3711,0.8408886440092853,0.8,0,431.0,969.0,0.0,490.0,1,0.9820008966193737
3712,3712,0.5940160911070393,0.6,0,356.0,926.0,0.0,788.0,1,0.5033335856089717
3713,3713,0.34558007160284454,0.3,0,303.0,973.0,0.0,764.0,1,0.7540355742865699
3714,3714,-0.9971588275298033,-1.0,1,347.0,732.0,1.0,571.0,1,0.42444836356902926
3715,3715,0.18279109061692167,0.2,0,369.0,910.0,0.0,2361.0,1,0.2062542032773424
3716,3716,-0.45929577711323777,-0.5,1,275.0,946.0,1.0,539.0,1,0.9081131350406483
3717,3717,-0.41797853027455756,-0.4,1,264.0,651.0,1.0,1495.0,1,0.569562128536452
3718,3718,0.3802770174434831,0.4,0,390.0,908.0,0.0,952.0,1,0.23485871606032074
3719,3719,-0.036614304768245454,-0.0,1,490.0,692.0,0.0,3158.0,0,0.2476731529457238
3720,3720,0.1666667312810528,0.2,0,317.0,987.0,0.0,2456.0,1,0.9851031350928751
3721,3721,-0.4230482354197733,-0.4,1,433.0,961.0,1.0,726.0,1,0.30275112910148555
3722,3722,-0.878048255428139,-0.9,1,293.0,894.0,1.0,1043.0,1,0.2354723253279429
3723,3723,-0.5965851165386584,-0.6,1,312.0,724.0,1.0,274.0,1,0.6272526138322325
3724,3724,0.059588259649425046,0.1,0,451.0,718.0,0.0,2751.0,1,0.7413260464493604
3725,3725,-0.6787887505723758,-0.7,1,392.0,517.0,1.0,321.0,1,0.6653174599141894
3726,3726,-0.9186676788081021,-0.9,1,399.0,685.0,1.0,346.0,1,0.35623700409192305
3727,3727,0.9399499761658903,0.9,0,402.0,812.0,0.0,436.0,1,0.8691518549898104
3728,3728,0.167594348686541,0.2,0,372.0,531.0,0.0,957.0,1,0.8532657020842761
3729,3729,0.2516052830943043,0.3,0,423.0,603.0,0.0,1494.0,1,0.819451820247953
3730,3730,-0.39015467339573773,-0.4,1,455.0,679.0,1.0,906.0,1,0.7705668878295892
3731,3731,0.7286158877091546,0.7,0,335.0,729.0,0.0,896.0,1,0.19861585657665426
3732,3732,0.7951158393789697,0.8,0,406.0,872.0,0.0,352.0,1,0.6737187416750823
3733,3733,-0.581584302029853,-0.6,1,300.0,702.0,1.0,668.0,1,0.32546607394153615
3734,3734,0.5895380708279043,0.6,0,474.0,565.0,0.0,661.0,1,0.25925033662082153
3735,3735,-0.8413962486121656,-0.8,1,286.0,625.0,1.0,839.0,1,0.13222035845960525
3736,3736,0.6380464518428652,0.6,0,391.0,673.0,0.0,726.0,1,0.558990940147342
3737,3737,-0.7131969675583663,-0.7,1,481.0,783.0,1.0,706.0,1,0.9507108983378664
3738,3738,-0.8130703183718921,-0.8,1,372.0,664.0,1.0,524.0,1,0.867324295976796
3739,3739,0.9536221869528372,1.0,0,414.0,627.0,0.0,589.0,1,0.6564754981568116
3740,3740,-0.811628456763845,-0.8,1,462.0,522.0,1.0,506.0,1,0.46927052379433376
3741,3741,0.7195249752128752,0.7,0,466.0,540.0,0.0,494.0,1,0.41403946739486097
3742,3742,-0.9081137275853894,-0.9,1,407.0,843.0,1.0,600.0,1,0.10599522523546778
3743,3743,0.3121433412708625,0.3,0,404.0,955.0,0.0,1121.0,1,0.2366662593745179
3744,3744,-0.9189392089997308,-0.9,1,485.0,839.0,1.0,306.0,1,0.7221862464580298
3745,3745,-0.4197832002449282,-0.4,1,488.0,789.0,1.0,1183.0,1,0.15871999635117356
3746,3746,-0.0430331313376906,-0.0,1,336.0,545.0,0.0,1359.0,0,0.7100256458315514
3747,3747,0.8404135514949118,0.8,0,261.0,694.0,0.0,695.0,1,0.7388648592366369
3748,3748,0.6641453573691083,0.7,0,274.0,515.0,0.0,571.0,1,0.1269518972641511
3749,3749,-0.8172262692120076,-0.8,1,379.0,961.0,1.0,860.0,1,0.7574449685558093
3750,3750,0.5277661520583876,0.5,0,496.0,788.0,0.0,1086.0,1,0.48320475436235755
3751,3751,0.651350663039687,0.7,0,428.0,884.0,0.0,458.0,1,0.9391786147589472
3752,3752,-0.8951024630399962,-0.9,1,477.0,860.0,1.0,1513.0,1,0.8044376594063375
3753,3753,0.27225988108425603,0.3,0,461.0,842.0,0.0,3467.0,1,0.16669333834084082
3754,3754,0.9117095677970848,0.9,0,379.0,651.0,0.0,570.0,1,0.26954608916633144
3755,3755,0.7438594343265117,0.7,0,276.0,629.0,0.0,755.0,1,0.6942857122630325
3756,3756,-0.09015655230122976,-0.1,1,381.0,918.0,0.0,1591.0,0,0.7943058076590584
3757,3757,-0.44811228169725004,-0.4,1,425.0,988.0,1.0,1257.0,1,0.1639260754751059
3758,3758,0.7046714426622791,0.7,0,369.0,998.0,0.0,793.0,1,0.42054616594289673
3759,3759,0.4537833028341036,0.5,0,333.0,967.0,0.0,470.0,1,0.9094127878254269
3760,3760,0.15514419603036167,0.2,0,296.0,535.0,0.0,1659.0,1,0.9023747298244487
3761,3761,-0.43994759857317756,-0.4,1,479.0,542.0,1.0,589.0,1,0.6723124878934698
3762,3762,0.6444410892274828,0.6,0,467.0,909.0,0.0,514.0,1,0.7014101373884536
3763,3763,0.813532290512412,0.8,0,489.0,867.0,0.0,404.0,1,0.40566852705529577
3764,3764,-0.4560704622677705,-0.5,1,451.0,711.0,1.0,368.0,1,0.24619408722882988
3765,3765,0.8927977620112566,0.9,0,462.0,638.0,0.0,790.0,1,0.5325238079894141
3766,3766,0.4933295640853512,0.5,0,413.0,798.0,0.0,789.0,1,0.15443514254816618
3767,3767,-0.8371962858866422,-0.8,1,331.0,720.0,1.0,509.0,1,0.8751765421075027
3768,3768,0.24470429341199718,0.2,0,347.0,561.0,0.0,1192.0,1,0.659788674713499
3769,3769,0.34356653043420016,0.3,0,438.0,765.0,0.0,1067.0,1,0.40818170902185147
3770,3770,0.06220571136278763,0.1,0,451.0,607.0,0.0,1192.0,1,0.7989293946274351
3771,3771,-0.3759865830157496,-0.4,1,342.0,824.0,1.0,1224.0,1,0.1470269179628061
3772,3772,0.9193403788110528,0.9,0,400.0,685.0,0.0,585.0,1,0.5829577249501157
3773,3773,0.7257171824681745,0.7,0,312.0,803.0,0.0,955.0,1,0.8874573915673122
3774,3774,0.08495839944951067,0.1,0,468.0,791.0,0.0,771.0,1,0.34277727991394435
3775,3775,-0.4110937972176978,-0.4,1,329.0,914.0,1.0,1187.0,1,0.7909848704875369
3776,3776,-0.12318233218246877,-0.1,1,405.0,645.0,1.0,2350.0,1,0.8385281443809824
3777,3777,0.22366218106310543,0.2,0,481.0,708.0,0.0,1431.0,1,0.7395818172865044
3778,3778,-0.4428782052678859,-0.4,1,259.0,711.0,1.0,640.0,1,0.3733446820303812
3779,3779,-0.3558749696426935,-0.4,1,441.0,610.0,1.0,1139.0,1,0.3465483298392807
3780,3780,0.20801268684830632,0.2,0,442.0,532.0,0.0,2926.0,1,0.20359830896599893
3781,3781,0.33713996051283823,0.3,0,431.0,523.0,0.0,2616.0,1,0.28632257247458803
3782,3782,0.9505199800469175,1.0,0,434.0,787.0,0.0,539.0,1,0.782924418498205
3783,3783,-0.897464247553279,-0.9,1,357.0,570.0,1.0,363.0,1,0.7908747539321178
3784,3784,0.5884306987895409,0.6,0,402.0,604.0,0.0,694.0,1,0.16333842580553531
3785,3785,0.8464977222139964,0.8,0,408.0,963.0,0.0,679.0,1,0.31834319643235864
3786,3786,-0.6873774697379744,-0.7,1,441.0,728.0,1.0,431.0,1,0.8653614571115387
3787,3787,-0.2933921205441632,-0.3,1,269.0,515.0,1.0,1056.0,1,0.9024401835270031
3788,3788,0.5574213805137023,0.6,0,361.0,586.0,0.0,543.0,1,0.572800126035197
3789,3789,0.9739179489986949,1.0,0,380.0,788.0,0.0,692.0,1,0.6175814971706486
3790,3790,-0.7153607990007764,-0.7,1,253.0,877.0,1.0,510.0,1,0.2508978049577792
3791,3791,-0.6605125739428357,-0.7,1,253.0,564.0,1.0,523.0,1,0.33811275693223763
3792,3792,-0.9567694379233607,-1.0,1,398.0,695.0,1.0,517.0,1,0.8608030920308305
3793,3793,0.8567757955599453,0.9,0,256.0,943.0,0.0,451.0,1,0.6661811967248353
3794,3794,-0.02543008420020687,-0.0,1,344.0,500.0,1.0,4156.0,1,0.4691458891087966
3795,3795,0.8150608155029266,0.8,0,387.0,829.0,0.0,334.0,1,0.7398279154277434
3796,3796,-0.39723062396425046,-0.4,1,453.0,546.0,1.0,861.0,1,0.8855455933390429
3797,3797,-0.9395415373163822,-0.9,1,259.0,730.0,1.0,511.0,1,0.28701504654335486
3798,3798,-0.7645216634001593,-0.8,1,406.0,754.0,1.0,1910.0,1,0.1314711926307285
3799,3799,0.5988815835919252,0.6,0,366.0,577.0,0.0,557.0,1,0.1371093039741205
3800,3800,0.7394013514432789,0.7,0,307.0,671.0,0.0,542.0,1,0.46247892027547055
3801,3801,0.16977724085889823,0.2,0,343.0,722.0,0.0,1455.0,1,0.44898626630111615
3802,3802,-0.21045248956698726,-0.2,1,472.0,613.0,1.0,1795.0,1,0.7464932906167442
3803,3803,0.01218371510850691,0.0,0,282.0,560.0,1.0,1708.0,0,0.8398309278684327
3804,3804,-0.5699332012449883,-0.6,1,458.0,817.0,1.0,1665.0,1,0.4819910564996045
3805,3805,-0.8927699407627856,-0.9,1,477.0,801.0,1.0,392.0,1,0.7775543634644698
3806,3806,0.13481842925797372,0.1,0,381.0,725.0,0.0,1064.0,1,0.8166697813804509
3807,3807,0.38337398462909267,0.4,0,371.0,970.0,0.0,879.0,1,0.18245558301791226
3808,3808,0.9341586020222212,0.9,0,346.0,993.0,0.0,531.0,1,0.25887808616046065
3809,3809,0.23506308735322134,0.2,0,472.0,690.0,0.0,778.0,1,0.7003571238783634
3810,3810,0.15490637828408893,0.2,0,357.0,725.0,0.0,2188.0,1,0.6346165382984419
3811,3811,0.5087639832428084,0.5,0,299.0,654.0,0.0,2747.0,1,0.302481996334729
3812,3812,-0.1384725028264473,-0.1,1,415.0,938.0,1.0,307.0,1,0.794537684665732
3813,3813,0.39593506779785415,0.4,0,412.0,622.0,0.0,2096.0,1,0.27709749100658065
3814,3814,0.5743909756052943,0.6,0,315.0,785.0,0.0,540.0,1,0.2221816493563168
3815,3815,-0.7528412540274141,-0.8,1,410.0,681.0,1.0,719.0,1,0.3265426367573392
3816,3816,0.06749994987346497,0.1,0,379.0,971.0,1.0,3650.0,0,0.26168560913767036
3817,3817,-0.33635848084301134,-0.3,1,474.0,736.0,1.0,3790.0,1,0.4316826698305851
3818,3818,0.1943382972431107,0.2,0,280.0,987.0,0.0,2263.0,1,0.8151694037050365
3819,3819,0.5558121221112253,0.6,0,351.0,590.0,0.0,1019.0,1,0.132873391627705
3820,3820,0.6449074441571514,0.6,0,451.0,647.0,0.0,422.0,1,0.3679099722220356
3821,3821,0.1405811266486452,0.1,0,482.0,710.0,0.0,1188.0,1,0.3051408026544393
3822,3822,0.2382941313952025,0.2,0,439.0,555.0,0.0,2796.0,1,0.381505328117528
3823,3823,0.7851313711573231,0.8,0,492.0,776.0,0.0,572.0,1,0.6221211080085726
3824,3824,-0.76107934619116,-0.8,1,477.0,848.0,1.0,1185.0,1,0.26943987916770995
3825,3825,0.829912975141843,0.8,0,493.0,994.0,0.0,423.0,1,0.8815314521761589
3826,3826,-0.7405498630298895,-0.7,1,348.0,927.0,1.0,635.0,1,0.14040394388641964
3827,3827,-0.14288476027159946,-0.1,1,313.0,830.0,1.0,1827.0,1,0.9032510693532322
3828,3828,0.3535454365462005,0.4,0,490.0,773.0,0.0,2837.0,1,0.7617298386250978
3829,3829,-0.48642338531809215,-0.5,1,320.0,723.0,1.0,507.0,1,0.7164954098072088
3830,3830,0.006376493249066861,0.0,0,362.0,518.0,0.0,1120.0,1,0.8669917707092673
3831,3831,-0.2632330861641712,-0.3,1,384.0,973.0,1.0,1583.0,1,0.47622128789604046
3832,3832,-0.8311387125473912,-0.8,1,276.0,535.0,1.0,979.0,1,0.385903459826317
3833,3833,0.03892869789934572,0.0,0,295.0,757.0,1.0,3188.0,0,0.7859066135689114
3834,3834,-0.9390675508188628,-0.9,1,347.0,742.0,1.0,321.0,1,0.37930503678063665
3835,3835,-0.07205645133207872,-0.1,1,479.0,796.0,0.0,3725.0,0,0.4211811544186843
3836,3836,-0.08287709749849537,-0.1,1,404.0,634.0,1.0,2482.0,1,0.9029841488402609
3837,3837,0.6779690296949095,0.7,0,331.0,682.0,0.0,707.0,1,0.5881267572051783
3838,3838,0.6154821657452987,0.6,0,376.0,898.0,0.0,1126.0,1,0.7681445660831042
3839,3839,-0.06708280683054402,-0.1,1,266.0,984.0,1.0,2570.0,1,0.7139586427822435
3840,3840,-0.6325660525676666,-0.6,1,440.0,836.0,1.0,994.0,1,0.17672623191973078
3841,3841,-0.2551790817704751,-0.3,1,315.0,625.0,1.0,1720.0,1,0.7340267865696549
3842,3842,0.11062094710693238,0.1,0,382.0,534.0,0.0,1764.0,1,0.6893275392199822
3843,3843,-0.24859423491952537,-0.2,1,482.0,712.0,1.0,1556.0,1,0.7502213502760149
3844,3844,-0.3409693206949229,-0.3,1,325.0,882.0,1.0,523.0,1,0.2940263040684986
3845,3845,0.6170767788426796,0.6,0,363.0,610.0,0.0,427.0,1,0.6007039604765542
3846,3846,-0.19693747293590458,-0.2,1,389.0,711.0,1.0,1020.0,1,0.5075600826216814
3847,3847,0.42126755124968995,0.4,0,320.0,970.0,0.0,1070.0,1,0.14849028814882323
3848,3848,-0.7423050109211822,-0.7,1,456.0,562.0,1.0,532.0,1,0.4053941250228652
3849,3849,0.4992977565510266,0.5,0,427.0,714.0,0.0,349.0,1,0.3422386903059771
3850,3850,0.6394117440843017,0.6,0,347.0,853.0,0.0,650.0,1,0.26606729447616606
3851,3851,-0.5194337184491351,-0.5,1,338.0,552.0,1.0,770.0,1,0.1749314824471479
3852,3852,0.1867713782941014,0.2,0,475.0,666.0,0.0,1779.0,1,0.8725488389576561
3853,3853,0.39731841579023053,0.4,0,323.0,823.0,0.0,1914.0,1,0.573122034971462
3854,3854,0.09593216151828288,0.1,0,259.0,723.0,1.0,4018.0,0,0.3224894902010177
3855,3855,-0.9851671402328888,-1.0,1,373.0,732.0,1.0,605.0,1,0.8996554448193189
3856,3856,0.6306510623101884,0.6,0,485.0,903.0,0.0,1212.0,1,0.5749799101791019
3857,3857,-0.9738410933996642,-1.0,1,299.0,571.0,1.0,490.0,1,0.8377988820303175
