,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision
2200,2200,-0.1500153656159886,-0.2,1,437.0,866.0,1.0,3057.0,1
2201,2201,-0.6406106162783587,-0.6,1,404.0,627.0,1.0,249.0,1
2202,2202,-0.451166891543918,-0.5,1,382.0,885.0,1.0,433.0,1
2203,2203,0.6570362580571247,0.7,0,258.0,710.0,0.0,332.0,1
2204,2204,0.17305086836917538,0.2,0,317.0,609.0,1.0,1454.0,0
2205,2205,0.9474665852991719,0.9,0,268.0,841.0,0.0,181.0,1
2206,2206,0.29688228734495903,0.3,0,430.0,883.0,0.0,347.0,1
2207,2207,0.3112480133086306,0.3,0,293.0,656.0,0.0,761.0,1
2208,2208,0.0753717872559192,0.1,0,395.0,868.0,0.0,657.0,1
2209,2209,0.7595030455002703,0.8,0,455.0,712.0,0.0,133.0,1
2210,2210,0.9629239780769496,1.0,0,394.0,563.0,0.0,163.0,1
2211,2211,0.46523736703013663,0.5,0,293.0,836.0,0.0,311.0,1
2212,2212,0.4312134770315501,0.4,0,314.0,812.0,0.0,284.0,1
2213,2213,-0.24908761420476466,-0.2,1,271.0,900.0,1.0,639.0,1
2214,2214,0.1059432652506791,0.1,0,450.0,505.0,0.0,445.0,1
2215,2215,-0.12124592545277002,-0.1,1,473.0,900.0,0.0,657.0,0
2216,2216,-0.6900899413492878,-0.7,1,250.0,550.0,1.0,400.0,1
2217,2217,0.14216739123609967,0.1,0,309.0,638.0,0.0,373.0,1
2218,2218,-0.3345958688345936,-0.3,1,318.0,864.0,1.0,568.0,1
2219,2219,-0.36515267280946273,-0.4,1,322.0,874.0,1.0,444.0,1
2220,2220,0.944135461389153,0.9,0,354.0,783.0,0.0,213.0,1
2221,2221,-0.886755904761102,-0.9,1,287.0,608.0,1.0,355.0,1
2222,2222,-0.7578411940855958,-0.8,1,332.0,551.0,1.0,457.0,1
2223,2223,0.8377371851135496,0.8,0,431.0,822.0,0.0,167.0,1
2224,2224,-0.8909116228148841,-0.9,1,491.0,743.0,1.0,226.0,1
2225,2225,-0.332262507721387,-0.3,1,382.0,922.0,1.0,386.0,1
2226,2226,0.003189804707616206,0.0,0,414.0,961.0,1.0,1075.0,0
2227,2227,-0.023189383863092328,-0.0,1,257.0,505.0,1.0,978.0,1
2228,2228,0.2928895496722841,0.3,0,315.0,755.0,0.0,330.0,1
2229,2229,0.797513689036768,0.8,0,360.0,651.0,0.0,269.0,1
2230,2230,-0.749777822342425,-0.7,1,492.0,723.0,1.0,475.0,1
2231,2231,-0.29421431729193537,-0.3,1,472.0,971.0,1.0,237.0,1
2232,2232,0.7780840365966737,0.8,0,299.0,536.0,0.0,485.0,1
2233,2233,-0.2192565313669126,-0.2,1,445.0,867.0,1.0,738.0,1
2234,2234,0.9233874400710553,0.9,0,357.0,752.0,0.0,591.0,1
2235,2235,0.39102105976454515,0.4,0,466.0,566.0,0.0,848.0,1
2236,2236,0.5499543931488509,0.5,0,462.0,968.0,0.0,210.0,1
2237,2237,-0.518186429821142,-0.5,1,330.0,824.0,1.0,256.0,1
2238,2238,-0.22369906625781777,-0.2,1,450.0,579.0,0.0,871.0,0
2239,2239,0.2012422737801287,0.2,0,258.0,897.0,0.0,795.0,1
2240,2240,0.5906868819187436,0.6,0,403.0,767.0,0.0,410.0,1
2241,2241,-0.5265218177075859,-0.5,1,316.0,648.0,1.0,396.0,1
2242,2242,-0.685015531582096,-0.7,1,356.0,842.0,1.0,222.0,1
2243,2243,0.6269168669804275,0.6,0,402.0,731.0,0.0,207.0,1
2244,2244,0.3731003290855541,0.4,0,342.0,518.0,0.0,410.0,1
2245,2245,-0.4145289586387695,-0.4,1,352.0,680.0,1.0,2698.0,1
2246,2246,-0.631613271334257,-0.6,1,365.0,638.0,1.0,297.0,1
2247,2247,0.3464584536623665,0.3,0,313.0,596.0,0.0,521.0,1
2248,2248,-0.9051697732036019,-0.9,1,437.0,513.0,1.0,270.0,1
2249,2249,-0.980817311069353,-1.0,1,253.0,744.0,1.0,263.0,1
2250,2250,-0.6099104568701588,-0.6,1,372.0,674.0,1.0,134.0,1
2251,2251,0.19600304890378428,0.2,0,410.0,689.0,0.0,1061.0,1
2252,2252,0.19904525465139367,0.2,0,331.0,896.0,0.0,563.0,1
2253,2253,-0.3279667466489622,-0.3,1,397.0,601.0,1.0,502.0,1
2254,2254,0.9476213825569781,0.9,0,460.0,968.0,0.0,272.0,1
2255,2255,-0.09992465450259713,-0.1,1,275.0,864.0,1.0,681.0,1
2256,2256,-0.16022029551116423,-0.2,1,416.0,698.0,1.0,806.0,1
2257,2257,-0.6392704045804141,-0.6,1,376.0,527.0,1.0,387.0,1
2258,2258,0.9913955171873519,1.0,0,362.0,648.0,0.0,170.0,1
2259,2259,-0.7686695118170508,-0.8,1,370.0,570.0,1.0,390.0,1
2260,2260,0.7299507627373658,0.7,0,446.0,665.0,0.0,189.0,1
2261,2261,0.9358265963777459,0.9,0,418.0,776.0,0.0,626.0,1
2262,2262,-0.7614501873958781,-0.8,1,259.0,753.0,1.0,238.0,1
2263,2263,-0.6316026315525438,-0.6,1,364.0,609.0,1.0,647.0,1
2264,2264,-0.5663426248824566,-0.6,1,445.0,769.0,1.0,346.0,1
2265,2265,-0.4164683085308518,-0.4,1,473.0,821.0,1.0,256.0,1
2266,2266,-0.3294845395833721,-0.3,1,482.0,887.0,1.0,431.0,1
2267,2267,0.7653292368446036,0.8,0,456.0,773.0,0.0,511.0,1
2268,2268,0.23383056172945893,0.2,0,262.0,580.0,0.0,498.0,1
2269,2269,0.6051664275810773,0.6,0,454.0,751.0,0.0,355.0,1
2270,2270,0.2547895116458445,0.3,0,257.0,819.0,0.0,244.0,1
2271,2271,-0.7747337818636701,-0.8,1,322.0,915.0,1.0,253.0,1
2272,2272,-0.8703316115753208,-0.9,1,343.0,684.0,1.0,183.0,1
2273,2273,-0.18470616054674505,-0.2,1,329.0,924.0,1.0,317.0,1
2274,2274,-0.8930256728340467,-0.9,1,255.0,633.0,1.0,362.0,1
2275,2275,-0.8718107081204634,-0.9,1,346.0,553.0,1.0,361.0,1
2276,2276,-0.11662197570986987,-0.1,1,264.0,990.0,1.0,1376.0,1
2277,2277,-0.0403115820316724,-0.0,1,465.0,897.0,1.0,208.0,1
2278,2278,0.9618805230468617,1.0,0,294.0,600.0,0.0,246.0,1
2279,2279,-0.31155656369076623,-0.3,1,297.0,884.0,1.0,629.0,1
2280,2280,0.974951452741762,1.0,0,380.0,848.0,0.0,202.0,1
2281,2281,-0.5281101481509063,-0.5,1,466.0,908.0,1.0,316.0,1
2282,2282,-0.4846336899840651,-0.5,1,431.0,922.0,1.0,237.0,1
2283,2283,-0.5027074645581686,-0.5,1,271.0,613.0,1.0,306.0,1
2284,2284,0.27598213557820395,0.3,0,497.0,971.0,0.0,252.0,1
2285,2285,0.4221214064787262,0.4,0,412.0,580.0,0.0,688.0,1
2286,2286,-0.10100742215857039,-0.1,1,417.0,911.0,1.0,412.0,1
2287,2287,0.31131624728587104,0.3,0,369.0,776.0,0.0,365.0,1
2288,2288,0.6082417151892798,0.6,0,305.0,698.0,0.0,177.0,1
2289,2289,-0.4861030843850147,-0.5,1,399.0,896.0,1.0,215.0,1
2290,2290,0.3812203341954137,0.4,0,318.0,745.0,1.0,377.0,0
2291,2291,-0.6778124201141531,-0.7,1,479.0,981.0,1.0,270.0,1
2292,2292,0.2915823409579035,0.3,0,373.0,965.0,0.0,362.0,1
2293,2293,-0.7495777612776919,-0.7,1,374.0,954.0,1.0,442.0,1
2294,2294,-0.5649507036048063,-0.6,1,336.0,805.0,1.0,909.0,1
2295,2295,0.8149751871932094,0.8,0,423.0,947.0,0.0,200.0,1
2296,2296,0.06980792966277716,0.1,0,356.0,506.0,0.0,788.0,1
2297,2297,-0.13876358817397572,-0.1,1,324.0,763.0,0.0,763.0,0
2298,2298,-0.6720417333192525,-0.7,1,497.0,916.0,1.0,217.0,1
2299,2299,-0.7982515393603493,-0.8,1,412.0,735.0,1.0,293.0,1
2300,2300,0.7014872916967179,0.7,0,448.0,692.0,0.0,360.0,1
2301,2301,0.6299909846146003,0.6,0,464.0,797.0,0.0,269.0,1
2302,2302,0.4659771924224603,0.5,0,379.0,860.0,0.0,371.0,1
2303,2303,0.23631925411051857,0.2,0,471.0,581.0,0.0,478.0,1
2304,2304,0.46316459369947727,0.5,0,339.0,727.0,0.0,224.0,1
2305,2305,-0.10633365816710838,-0.1,1,411.0,638.0,1.0,491.0,1
2306,2306,0.15710674812100778,0.2,0,380.0,617.0,0.0,503.0,1
2307,2307,-0.44087840488708574,-0.4,1,260.0,707.0,1.0,553.0,1
2308,2308,0.33354301790232643,0.3,0,361.0,692.0,0.0,377.0,1
2309,2309,-0.1409852888007066,-0.1,1,437.0,671.0,1.0,3432.0,1
2310,2310,0.5156492385795792,0.5,0,325.0,674.0,0.0,671.0,1
2311,2311,-0.03137209080923764,-0.0,1,312.0,593.0,0.0,985.0,0
2312,2312,0.8404657659225427,0.8,0,335.0,606.0,0.0,419.0,1
2313,2313,-0.7218672925807776,-0.7,1,426.0,647.0,1.0,257.0,1
2314,2314,0.33267975328606836,0.3,0,276.0,751.0,0.0,233.0,1
2315,2315,-0.26014133012172436,-0.3,1,403.0,962.0,1.0,585.0,1
2316,2316,-0.02600777288487688,-0.0,1,374.0,903.0,0.0,403.0,0
2317,2317,-0.6401639622369799,-0.6,1,432.0,846.0,1.0,262.0,1
2318,2318,-0.2818789544445053,-0.3,1,494.0,711.0,1.0,265.0,1
2319,2319,0.3219570348919427,0.3,0,402.0,520.0,0.0,418.0,1
2320,2320,0.248816451425091,0.2,0,498.0,542.0,0.0,550.0,1
2321,2321,-0.6034529197508689,-0.6,1,409.0,781.0,1.0,330.0,1
2322,2322,0.5973960441137658,0.6,0,436.0,751.0,0.0,163.0,1
2323,2323,0.8483119437014375,0.8,0,468.0,631.0,0.0,251.0,1
2324,2324,-0.013805077450045777,-0.0,1,327.0,985.0,0.0,548.0,0
2325,2325,-0.0422617471423552,-0.0,1,396.0,776.0,0.0,1758.0,0
2326,2326,0.6529048641479938,0.7,0,333.0,917.0,0.0,460.0,1
2327,2327,0.5420827619626714,0.5,0,435.0,652.0,0.0,233.0,1
2328,2328,-0.41039681477685064,-0.4,1,478.0,535.0,1.0,357.0,1
2329,2329,0.7925825122930217,0.8,0,385.0,609.0,0.0,256.0,1
2330,2330,-0.7035296110257756,-0.7,1,279.0,672.0,1.0,549.0,1
2331,2331,-0.19084108362843355,-0.2,1,369.0,782.0,1.0,1069.0,1
2332,2332,0.8031235980700728,0.8,0,347.0,599.0,0.0,224.0,1
2333,2333,0.7305509850294132,0.7,0,274.0,684.0,0.0,432.0,1
2334,2334,0.28908774729802467,0.3,0,373.0,896.0,0.0,411.0,1
2335,2335,-0.8701968766289874,-0.9,1,336.0,908.0,1.0,216.0,1
2336,2336,0.20804006512882722,0.2,0,364.0,568.0,0.0,1028.0,1
2337,2337,0.7315922587899957,0.7,0,324.0,821.0,0.0,275.0,1
2338,2338,0.10943315073793802,0.1,0,367.0,549.0,0.0,704.0,1
2339,2339,-0.7704198494562329,-0.8,1,254.0,898.0,1.0,148.0,1
2340,2340,-0.30348060119595366,-0.3,1,279.0,645.0,1.0,426.0,1
2341,2341,-0.8727774791053915,-0.9,1,368.0,507.0,1.0,385.0,1
2342,2342,-0.7987302319948191,-0.8,1,436.0,830.0,1.0,134.0,1
2343,2343,0.7918920232819486,0.8,0,297.0,925.0,0.0,158.0,1
2344,2344,-0.6768493742215607,-0.7,1,455.0,758.0,1.0,297.0,1
2345,2345,0.08545130820734581,0.1,0,422.0,900.0,0.0,328.0,1
2346,2346,0.77378989495165,0.8,0,490.0,699.0,0.0,241.0,1
2347,2347,-0.5079754666484844,-0.5,1,375.0,916.0,1.0,499.0,1
2348,2348,-0.30306825477478094,-0.3,1,255.0,946.0,1.0,569.0,1
2349,2349,-0.7238744436748599,-0.7,1,363.0,628.0,1.0,399.0,1
2350,2350,-0.6484171473107134,-0.6,1,382.0,719.0,1.0,269.0,1
2351,2351,0.4072617349164047,0.4,0,286.0,954.0,0.0,300.0,1
2352,2352,0.8981921594559781,0.9,0,343.0,507.0,0.0,240.0,1
2353,2353,-0.023817566908031385,-0.0,1,353.0,549.0,0.0,418.0,0
2354,2354,0.13146257725357935,0.1,0,312.0,822.0,0.0,806.0,1
2355,2355,-0.3269654405293596,-0.3,1,392.0,525.0,1.0,643.0,1
2356,2356,-0.9197234588098235,-0.9,1,472.0,770.0,1.0,308.0,1
2357,2357,-0.6625853588109012,-0.7,1,309.0,546.0,1.0,445.0,1
2358,2358,0.11890753721338987,0.1,0,462.0,760.0,0.0,368.0,1
2359,2359,-0.7621982723841223,-0.8,1,345.0,660.0,1.0,415.0,1
2360,2360,-0.32024442961174016,-0.3,1,273.0,806.0,1.0,331.0,1
2361,2361,-0.4264805406575154,-0.4,1,266.0,727.0,1.0,727.0,1
2362,2362,0.341008031529495,0.3,0,321.0,631.0,0.0,348.0,1
2363,2363,0.06854211627298668,0.1,0,280.0,559.0,0.0,1421.0,1
2364,2364,0.5599631707355219,0.6,0,323.0,627.0,0.0,280.0,1
2365,2365,0.710421908530408,0.7,0,260.0,859.0,0.0,401.0,1
2366,2366,-0.9093962874449353,-0.9,1,344.0,501.0,1.0,515.0,1
2367,2367,-0.49887160000340236,-0.5,1,437.0,764.0,1.0,379.0,1
2368,2368,-0.6153246657172722,-0.6,1,435.0,597.0,1.0,148.0,1
2369,2369,0.9691286743478364,1.0,0,410.0,571.0,0.0,559.0,1
2370,2370,0.08081188162503361,0.1,0,318.0,512.0,0.0,530.0,1
2371,2371,-0.15354034019487361,-0.2,1,494.0,870.0,1.0,736.0,1
2372,2372,-0.8169393695848022,-0.8,1,268.0,811.0,1.0,451.0,1
2373,2373,0.7904819308121458,0.8,0,282.0,560.0,0.0,388.0,1
2374,2374,0.7546679908648832,0.8,0,454.0,583.0,0.0,263.0,1
2375,2375,0.6514955592874647,0.7,0,293.0,748.0,0.0,289.0,1
2376,2376,0.7061191485315939,0.7,0,392.0,724.0,0.0,284.0,1
2377,2377,-0.09689295458159708,-0.1,1,442.0,809.0,0.0,2589.0,0
2378,2378,-0.32020181891445776,-0.3,1,405.0,643.0,1.0,522.0,1
2379,2379,-0.9351893892253671,-0.9,1,486.0,733.0,1.0,491.0,1
2380,2380,-0.8980106849836669,-0.9,1,250.0,886.0,1.0,304.0,1
2381,2381,0.48638888986066053,0.5,0,430.0,753.0,0.0,287.0,1
2382,2382,-0.7197295335641722,-0.7,1,272.0,652.0,1.0,256.0,1
2383,2383,-0.38176338356845374,-0.4,1,331.0,761.0,1.0,588.0,1
2384,2384,-0.08344081502074463,-0.1,1,471.0,549.0,1.0,230.0,1
2385,2385,0.8425586189736398,0.8,0,316.0,730.0,0.0,304.0,1
2386,2386,0.12480506811988801,0.1,0,413.0,979.0,0.0,1068.0,1
2387,2387,-0.740033733202003,-0.7,1,438.0,691.0,1.0,521.0,1
2388,2388,-0.8931792689525171,-0.9,1,393.0,982.0,1.0,285.0,1
2389,2389,-0.726669541703375,-0.7,1,274.0,970.0,1.0,366.0,1
2390,2390,0.14552543163661102,0.1,0,255.0,648.0,0.0,787.0,1
2391,2391,-0.021980452672791806,-0.0,1,433.0,821.0,0.0,3096.0,0
2392,2392,0.817861077880675,0.8,0,264.0,586.0,0.0,170.0,1
2393,2393,0.7886789996082757,0.8,0,423.0,697.0,0.0,380.0,1
2394,2394,-0.013523710247202558,-0.0,1,309.0,510.0,0.0,1241.0,0
2395,2395,0.07090136509982181,0.1,0,312.0,766.0,0.0,822.0,1
2396,2396,-0.9636697974720996,-1.0,1,412.0,507.0,1.0,261.0,1
2397,2397,-0.5671055409959935,-0.6,1,428.0,848.0,1.0,544.0,1
2398,2398,-0.9476041705805216,-0.9,1,261.0,943.0,1.0,456.0,1
2399,2399,0.49373773497526674,0.5,0,292.0,937.0,0.0,421.0,1
2400,2400,0.4959241616139689,0.5,0,264.0,638.0,0.0,348.0,1
2401,2401,0.2453858089914016,0.2,0,445.0,575.0,0.0,420.0,1
2402,2402,0.41927068837252235,0.4,0,275.0,725.0,0.0,510.0,1
2403,2403,-0.010649032354549393,-0.0,1,287.0,845.0,1.0,728.0,1
2404,2404,-0.7411962292377035,-0.7,1,453.0,986.0,1.0,271.0,1
2405,2405,0.1277776062874636,0.1,0,314.0,980.0,0.0,986.0,1
2406,2406,-0.9773993033834978,-1.0,1,280.0,724.0,1.0,286.0,1
2407,2407,-0.6838862446995455,-0.7,1,389.0,939.0,1.0,172.0,1
2408,2408,0.5487431023999096,0.5,0,334.0,968.0,0.0,608.0,1
2409,2409,0.030697301043814074,0.0,0,283.0,978.0,0.0,1229.0,1
2410,2410,-0.11787913669635186,-0.1,1,469.0,981.0,1.0,1570.0,1
2411,2411,-0.7015948747385841,-0.7,1,439.0,681.0,1.0,710.0,1
2412,2412,0.5392102220251955,0.5,0,485.0,567.0,0.0,228.0,1
2413,2413,0.16832993042548838,0.2,0,408.0,666.0,0.0,516.0,1
2414,2414,-0.12984626549727607,-0.1,1,266.0,506.0,1.0,838.0,1
2415,2415,0.5183685851934272,0.5,0,363.0,974.0,0.0,253.0,1
2416,2416,0.983129271272217,1.0,0,397.0,540.0,0.0,283.0,1
2417,2417,-0.6549917041674338,-0.7,1,316.0,787.0,1.0,317.0,1
2418,2418,-0.0743691566194189,-0.1,1,455.0,795.0,0.0,580.0,0
2419,2419,0.8358181466748542,0.8,0,343.0,781.0,0.0,346.0,1
2420,2420,0.6046276231916836,0.6,0,293.0,719.0,0.0,668.0,1
2421,2421,0.9883676890281496,1.0,0,400.0,509.0,0.0,241.0,1
2422,2422,-0.1735264321542116,-0.2,1,333.0,898.0,1.0,1549.0,1
2423,2423,0.12230871562561241,0.1,0,465.0,502.0,0.0,1043.0,1
2424,2424,0.8067863564070499,0.8,0,452.0,725.0,0.0,483.0,1
2425,2425,0.3804354373248173,0.4,0,277.0,574.0,0.0,329.0,1
2426,2426,-0.9972870458693825,-1.0,1,413.0,948.0,1.0,269.0,1
2427,2427,-0.4855552384821409,-0.5,1,259.0,564.0,1.0,447.0,1
2428,2428,0.12234706879793533,0.1,0,443.0,799.0,0.0,718.0,1
2429,2429,0.255911087799209,0.3,0,293.0,615.0,0.0,392.0,1
2430,2430,0.8958209970772257,0.9,0,472.0,700.0,0.0,468.0,1
2431,2431,0.6819691906266205,0.7,0,442.0,737.0,0.0,821.0,1
2432,2432,0.008706757512603636,0.0,0,474.0,757.0,0.0,1369.0,1
2433,2433,-0.054320735907115614,-0.1,1,481.0,876.0,1.0,2933.0,1
2434,2434,-0.6710705676515987,-0.7,1,342.0,722.0,1.0,316.0,1
2435,2435,-0.8847380308181614,-0.9,1,324.0,623.0,1.0,403.0,1
2436,2436,-0.25145550428167973,-0.3,1,455.0,512.0,1.0,403.0,1
2437,2437,0.8900656442145509,0.9,0,278.0,663.0,0.0,189.0,1
2438,2438,-0.16518579700855596,-0.2,1,419.0,786.0,1.0,385.0,1
2439,2439,0.44313198387855235,0.4,0,385.0,736.0,0.0,259.0,1
2440,2440,0.4256047276849262,0.4,0,469.0,703.0,0.0,468.0,1
2441,2441,0.45094877102795694,0.5,0,481.0,768.0,0.0,321.0,1
2442,2442,-0.713395103707479,-0.7,1,341.0,608.0,1.0,321.0,1
2443,2443,-0.4865194311992984,-0.5,1,273.0,971.0,1.0,766.0,1
2444,2444,-0.165707583924251,-0.2,1,463.0,622.0,1.0,1105.0,1
2445,2445,-0.8033678603405701,-0.8,1,486.0,908.0,1.0,246.0,1
2446,2446,0.29511993175177653,0.3,0,440.0,927.0,0.0,333.0,1
2447,2447,0.03762426785894957,0.0,0,255.0,697.0,0.0,418.0,1
2448,2448,0.7292461586326757,0.7,0,452.0,770.0,0.0,368.0,1
2449,2449,-0.5315874635889926,-0.5,1,270.0,576.0,1.0,1054.0,1
2450,2450,-0.7161943990602238,-0.7,1,410.0,700.0,1.0,300.0,1
2451,2451,0.5545236413686832,0.6,0,391.0,593.0,0.0,386.0,1
2452,2452,-0.7214295849614039,-0.7,1,304.0,926.0,1.0,320.0,1
2453,2453,0.367739645135277,0.4,0,292.0,617.0,0.0,351.0,1
2454,2454,0.2533575832419439,0.3,0,322.0,920.0,0.0,288.0,1
2455,2455,0.8135160715059677,0.8,0,295.0,518.0,0.0,297.0,1
2456,2456,0.005296990773016486,0.0,0,327.0,835.0,1.0,1068.0,0
2457,2457,0.5551415543180571,0.6,0,345.0,558.0,0.0,217.0,1
2458,2458,-0.4890609038999256,-0.5,1,407.0,705.0,1.0,458.0,1
2459,2459,0.39878383314954857,0.4,0,341.0,670.0,0.0,219.0,1
2460,2460,-0.2920287763805163,-0.3,1,286.0,873.0,1.0,701.0,1
2461,2461,-0.787474431533316,-0.8,1,354.0,701.0,1.0,215.0,1
2462,2462,0.30009749713595246,0.3,0,423.0,699.0,0.0,428.0,1
2463,2463,-0.5265956872117625,-0.5,1,475.0,588.0,1.0,257.0,1
2464,2464,-0.5777051544488203,-0.6,1,366.0,851.0,1.0,433.0,1
2465,2465,-0.653243401837643,-0.7,1,327.0,838.0,1.0,495.0,1
2466,2466,0.5261314852836863,0.5,0,423.0,956.0,0.0,551.0,1
2467,2467,0.7617652426233865,0.8,0,401.0,518.0,0.0,551.0,1
2468,2468,-0.6699493572014807,-0.7,1,466.0,724.0,1.0,310.0,1
2469,2469,0.23866854788115566,0.2,0,261.0,501.0,0.0,418.0,1
2470,2470,0.26724328720253165,0.3,0,260.0,714.0,0.0,266.0,1
2471,2471,0.7784629483826251,0.8,0,466.0,582.0,0.0,282.0,1
2472,2472,-0.2029632990391741,-0.2,1,311.0,937.0,1.0,412.0,1
2473,2473,0.8992182412302541,0.9,0,355.0,993.0,0.0,212.0,1
2474,2474,-0.527410834984531,-0.5,1,453.0,680.0,1.0,387.0,1
2475,2475,-0.5674041253538031,-0.6,1,314.0,938.0,1.0,288.0,1
2476,2476,0.7233521648180161,0.7,0,423.0,504.0,0.0,233.0,1
2477,2477,-0.5318930056069573,-0.5,1,283.0,696.0,1.0,321.0,1
2478,2478,-0.3320524098722759,-0.3,1,387.0,623.0,0.0,350.0,0
2479,2479,-0.798760548210264,-0.8,1,491.0,991.0,1.0,1058.0,1
2480,2480,0.9377161909742633,0.9,0,347.0,520.0,0.0,243.0,1
2481,2481,-0.39626755149474313,-0.4,1,472.0,551.0,1.0,467.0,1
2482,2482,-0.9035224578166972,-0.9,1,427.0,785.0,1.0,158.0,1
2483,2483,-0.49999445531022735,-0.5,1,368.0,546.0,1.0,476.0,1
2484,2484,0.974451093303845,1.0,0,375.0,748.0,0.0,397.0,1
2485,2485,0.4197032840090025,0.4,0,282.0,566.0,0.0,402.0,1
2486,2486,-0.13419787266361438,-0.1,1,358.0,515.0,0.0,4127.0,0
2487,2487,-0.30050391001350696,-0.3,1,483.0,652.0,1.0,475.0,1
2488,2488,-0.35372537024633255,-0.4,1,457.0,972.0,1.0,2401.0,1
2489,2489,-0.4834575195409174,-0.5,1,258.0,841.0,1.0,281.0,1
2490,2490,-0.8131778721512926,-0.8,1,459.0,897.0,1.0,314.0,1
2491,2491,0.3118864390210172,0.3,0,398.0,974.0,0.0,548.0,1
2492,2492,0.7783282472545399,0.8,0,438.0,659.0,0.0,283.0,1
2493,2493,-0.04056062772371094,-0.0,1,492.0,593.0,1.0,465.0,1
2494,2494,-0.8063085957223091,-0.8,1,297.0,865.0,1.0,418.0,1
2495,2495,-0.8639925769598704,-0.9,1,390.0,668.0,1.0,212.0,1
2496,2496,0.716792699644297,0.7,0,294.0,899.0,0.0,167.0,1
2497,2497,0.14312200914249962,0.1,0,457.0,555.0,0.0,498.0,1
2498,2498,-0.5863023955503308,-0.6,1,279.0,782.0,1.0,349.0,1
2499,2499,0.5399138896316311,0.5,0,436.0,991.0,0.0,223.0,1
2500,2500,0.1465195293505719,0.1,0,410.0,689.0,0.0,1031.0,1
2501,2501,0.21630889627446148,0.2,0,429.0,707.0,0.0,324.0,1
2502,2502,0.28472376242403064,0.3,0,411.0,722.0,0.0,1217.0,1
2503,2503,0.7880434060324097,0.8,0,313.0,592.0,0.0,525.0,1
2504,2504,-0.6178854032577827,-0.6,1,416.0,518.0,1.0,306.0,1
2505,2505,-0.3433602016923192,-0.3,1,384.0,986.0,1.0,650.0,1
2506,2506,0.18076031200032294,0.2,0,421.0,727.0,0.0,152.0,1
2507,2507,-0.3932528308524579,-0.4,1,299.0,862.0,1.0,319.0,1
2508,2508,0.648786440806564,0.6,0,313.0,527.0,0.0,170.0,1
2509,2509,0.7944589618483733,0.8,0,298.0,771.0,0.0,221.0,1
2510,2510,-0.7996837828204324,-0.8,1,453.0,516.0,1.0,271.0,1
2511,2511,-0.651654361729336,-0.7,1,289.0,681.0,1.0,580.0,1
2512,2512,-0.6238674217471938,-0.6,1,250.0,531.0,1.0,329.0,1
2513,2513,-0.597880259088639,-0.6,1,479.0,696.0,1.0,265.0,1
2514,2514,-0.7198324228527027,-0.7,1,315.0,601.0,1.0,324.0,1
2515,2515,-0.1264509058101293,-0.1,1,448.0,541.0,1.0,461.0,1
2516,2516,0.012110597104673992,0.0,0,453.0,737.0,1.0,740.0,0
2517,2517,-0.54546198290693,-0.5,1,304.0,909.0,1.0,317.0,1
2518,2518,-0.7528769032483742,-0.8,1,336.0,948.0,1.0,406.0,1
2519,2519,-0.5243339468286565,-0.5,1,438.0,546.0,1.0,306.0,1
2520,2520,0.6289405507830332,0.6,0,361.0,571.0,0.0,238.0,1
2521,2521,0.020327048571418205,0.0,0,468.0,989.0,0.0,653.0,1
2522,2522,-0.8186842025269536,-0.8,1,499.0,565.0,1.0,276.0,1
2523,2523,-0.30268414289256595,-0.3,1,430.0,639.0,1.0,191.0,1
2524,2524,-0.8175922638942206,-0.8,1,358.0,527.0,1.0,545.0,1
2525,2525,0.9930676358143764,1.0,0,306.0,758.0,0.0,406.0,1
2526,2526,-0.8083281006646246,-0.8,1,359.0,721.0,1.0,260.0,1
2527,2527,0.23865894240458974,0.2,0,441.0,552.0,0.0,307.0,1
2528,2528,0.6764462083715366,0.7,0,266.0,809.0,0.0,255.0,1
2529,2529,0.7918440600066634,0.8,0,300.0,848.0,0.0,232.0,1
2530,2530,0.8270211498797575,0.8,0,413.0,606.0,0.0,171.0,1
2531,2531,0.3256339308370457,0.3,0,349.0,667.0,0.0,684.0,1
2532,2532,-0.4517544395318187,-0.5,1,285.0,869.0,1.0,296.0,1
2533,2533,0.7304292651024753,0.7,0,352.0,647.0,0.0,301.0,1
2534,2534,0.3333111846998411,0.3,0,252.0,645.0,0.0,423.0,1
2535,2535,0.20957970203556697,0.2,0,379.0,503.0,0.0,318.0,1
2536,2536,0.24349570023672862,0.2,0,315.0,747.0,0.0,848.0,1
2537,2537,-0.6288440792112691,-0.6,1,357.0,609.0,1.0,284.0,1
2538,2538,0.1675969332323457,0.2,0,432.0,768.0,0.0,490.0,1
2539,2539,0.5948235940413829,0.6,0,366.0,912.0,0.0,582.0,1
2540,2540,0.6359555041810747,0.6,0,339.0,531.0,0.0,350.0,1
2541,2541,0.736448095551538,0.7,0,450.0,718.0,0.0,452.0,1
2542,2542,0.36496992512389737,0.4,0,314.0,780.0,0.0,406.0,1
2543,2543,-0.11570947238538798,-0.1,1,489.0,582.0,1.0,1189.0,1
2544,2544,-0.2657556685119018,-0.3,1,470.0,737.0,1.0,1023.0,1
2545,2545,-0.6449735892387716,-0.6,1,487.0,512.0,1.0,261.0,1
2546,2546,-0.40488229937639497,-0.4,1,310.0,504.0,1.0,266.0,1
2547,2547,-0.14128227312994324,-0.1,1,371.0,713.0,1.0,886.0,1
